Text,Date,Favorites,Retweets,Tweet ID
b'Justin Trudeau dit se battre pour les droits de la personne et la d\xc3\xa9mocratie. Ses actions racontent une autre histoire.pic.twitter.com/lBEZJX5CYV',2016-12-03 16:22:00,13,15,805160179117400065
b'My heart goes out to the Brazilian people and to families and friends of those lost in the plane crash carrying the Chapecoense soccer team.pic.twitter.com/WEQhAmqBhe',2016-12-02 18:05:05,134,50,804823732174737410
b'More bad jobs news out today. There have been no net new jobs created under the Liberals.pic.twitter.com/QlLfQj3mYm',2016-12-02 15:09:13,128,213,804779476571852800
b'D\xe2\x80\x99autres mauvaises nouvelles sur l\xe2\x80\x99emploi aujourd\xe2\x80\x99hui. Aucun nouvel emploi net n\xe2\x80\x99a \xc3\xa9t\xc3\xa9 cr\xc3\xa9\xc3\xa9 sous les lib\xc3\xa9raux.pic.twitter.com/5dfVKNvQl9',2016-12-02 15:09:09,3,1,804779458045612032
"b""Liberals voted against rejecting Trudeau's comments on Castro\xe2\x80\x99s death and acknowledging his human rights abuses. https://www.facebook.com/ronaambrose/videos/10154224160323525/\xc2\xa0\xe2\x80\xa6""",2016-12-02 11:08:27,40,43,804718883663974400
b'Les lib\xc3\xa9raux votent contre le rejet des propos de Trudeau sur Castro et la reconnaissance des abus des droits. https://www.facebook.com/ronaambrose/videos/10154224161223525/\xc2\xa0\xe2\x80\xa6',2016-12-02 11:08:26,2,2,804718878572027904
"b'Si Justin Trudeau veut changer comment les Canadiens votent, il doit tenir un #r\xc3\xa9f\xc3\xa9rendum. https://www.facebook.com/ronaambrose/videos/10154221943908525/\xc2\xa0\xe2\x80\xa6'",2016-12-01 19:45:00,11,8,804486491502219264
"b'If Justin Trudeau wants to change how Canadians vote, he must have a #referendum. https://www.facebook.com/ronaambrose/videos/10154222120208525/\xc2\xa0\xe2\x80\xa6'",2016-12-01 19:45:00,65,37,804486490835288065
"b""It's #WorldAIDSDay and we've found out Justin Trudeau is planning to cut funding and community organizations may need to close their doors.pic.twitter.com/Y11P260thn""",2016-12-01 16:02:07,42,39,804430400051351552
b'Great to meet with @ABheartland in Ottawa today. Thank you for all of the fantastic work you do in our great province and in my riding.pic.twitter.com/JchRq2769K',2016-12-01 15:04:23,17,4,804415869296275464
b'Super de voir @ABheartland \xc3\xa0 Ottawa aujourd\xe2\x80\x99hui. Merci \xc3\xa0 tous pour votre travail fantastique dans votre belle province et ma circonscriptionpic.twitter.com/Xq1IyVPEAA',2016-12-01 15:04:14,1,0,804415834277941254
"b"".@PremierBradWall Saskatchewan is not alone. We're looking out for taxpayers with you.http://www.cbc.ca/beta/news/canada/saskatoon/wall-threatens-legal-action-carbon-tax-1.3876489\xc2\xa0\xe2\x80\xa6""",2016-12-01 15:00:01,68,41,804414773123305473
"b""This morning I joined @CDNAIDS, we're wearing a red ribbon for #WorldAIDSDay.pic.twitter.com/75yV8aFFIq""",2016-12-01 14:11:33,26,6,804402572677316608
"b'Ce matin, je me suis joint @CDNAIDS. Nous portons un ruban rouge pour la #Journ\xc3\xa9eMondialeSida.pic.twitter.com/oFkDRD3s8h'",2016-12-01 14:11:24,9,1,804402538636251137
b'Great for Canada: All Party Committee endorses #referendum. Canadians deserve final say. @DenisLebelPCC and me live: https://www.facebook.com/ronaambrose/videos/10154221637273525/\xc2\xa0\xe2\x80\xa6',2016-12-01 12:20:54,71,43,804374726651027457
b'Le Comit\xc3\xa9 multipartite soutient #r\xc3\xa9f\xc3\xa9rendum. Les Canadiens m\xc3\xa9ritent le dernier mot. @DenisLebelPCC et moi en direct: https://www.facebook.com/ronaambrose/videos/10154221637273525/\xc2\xa0\xe2\x80\xa6',2016-12-01 12:20:42,5,4,804374676235571200
b'Conservatives fought hard and won. Canadians have final say over any changes Justin Trudeau wants to make to how politicians are elected.pic.twitter.com/3uuxh1zeqS',2016-12-01 10:09:08,384,260,804341567536263170
b'Les Conservateurs ont gagn\xc3\xa9. Les Canadiens ont le mot final sur tout chang. que Trudeau veut apporter \xc3\xa0 la fa\xc3\xa7on dont politiciens sont \xc3\xa9lus.pic.twitter.com/O2xakxZtPk',2016-12-01 10:08:54,17,14,804341510003167232
b'Justin Trudeau rejected Northern Gateway and robbed 31 Indigenous communities of an opportunity for a better life. https://www.facebook.com/ronaambrose/videos/10154219331773525/\xc2\xa0\xe2\x80\xa6',2016-11-30 20:15:01,116,132,804131656512786433
"b'Congrats @IceSinghHNIC, and good luck! Hope the @NHLFlames get a win tonight too!http://www.sportsnet.ca/hockey/nhl/hnic-punjabis-singh-excited-join-wednesday-night-hockey-crew/\xc2\xa0\xe2\x80\xa6'",2016-11-30 18:17:52,13,3,804102175316123648
b'Another $400 million for CBC? Canadians can\xe2\x80\x99t afford to be on the hook for more Liberal borrowing: https://www.facebook.com/ronaambrose/videos/10154219282538525/\xc2\xa0\xe2\x80\xa6',2016-11-30 16:05:01,83,63,804068741122232320
b'They\xe2\x80\x99re a great team!https://twitter.com/LarryMaguireMP/status/804060400664903680\xc2\xa0\xe2\x80\xa6',2016-11-30 15:54:43,6,1,804066147498885120
b'.@AlexNuttallMP asked a very important question today.pic.twitter.com/30EbW8TQlb',2016-11-30 15:20:40,103,96,804057579852853248
"b""Judiciary must re-establish trust w/ women & girls who are victims of sexual assault. Pleased Justice Camp's comments being taken seriously.https://twitter.com/CBCAlerts/status/804007374390513665\xc2\xa0\xe2\x80\xa6""",2016-11-30 13:17:49,71,41,804026663742951427
b'Liberal marijuana point-man Bill Blair starred at cash-for-access event attended by marijuana lobbyists. Not ethical https://www.facebook.com/ronaambrose/videos/10154216826508525/\xc2\xa0\xe2\x80\xa6',2016-11-29 21:09:00,72,60,803782855465766912
b'Joined @jamesbezan @kerrydiotte @mpmarkwarawa on the @ukrcancongress Holodomor National Awareness Tour to commemorate this solemn occasion.pic.twitter.com/PCF0xzQxxI',2016-11-29 20:31:05,11,8,803773312161681408
b'Avec @jamesbezan @kerrydiotte @mpmarkwarawa \xc3\xa0 la tourn\xc3\xa9e de sensibilisation \xc3\xa0 l\xe2\x80\x99Holodomor du @ukrcancongress qui comm\xc3\xa9more cette occasion.pic.twitter.com/IACmzcdDSr',2016-11-29 20:31:00,2,2,803773290925985792
"b'My colleagues @DavidSweetMP, @KentThornhillMP, @LindaFrum and I met with the Association of Reform Rabbis. Thank you for  your time!pic.twitter.com/ZLJB94X9rv'",2016-11-29 20:15:36,18,9,803769413677813760
"b'Mes coll\xc3\xa8gues @DavidSweetMP, @KentThornhillMP, @LindaFrum et moi avons rencontr\xc3\xa9 l\xe2\x80\x99Association of Reform Rabbis. Merci pour votre temps!pic.twitter.com/4TPmtjB1L7'",2016-11-29 20:15:29,0,4,803769384124710912
b'Merci aux sp\xc3\xa9cialistes juridiques des agressions sexuelles @ElaineCraigDal et @cmathen. Tr\xc3\xa8s bien de conna\xc3\xaetre votre opinion.pic.twitter.com/B7Dt6Eq0mk',2016-11-29 19:56:43,3,1,803764662785474560
b'Thank you to sexual assault law experts @ElaineCraigDal and @cmathen for meeting with me today. Great to hear your perspective.pic.twitter.com/FaviERrfEG',2016-11-29 19:56:30,36,19,803764609865891840
"b""Trudeau must champion job creating projects. Just saying yes won't get them built. Talking live with @gerarddeltell: https://www.facebook.com/ronaambrose/videos/10154217042543525/?permPage=1\xc2\xa0\xe2\x80\xa6""",2016-11-29 17:42:33,43,32,803730899896414209
b'Trudeau doit d\xc3\xa9fendre projets cr\xc3\xa9ateurs d\xe2\x80\x99emplois. Un oui ne lance pas la construction. irect avec @gerarddeltell: https://www.facebook.com/ronaambrose/videos/10154217042543525/?permPage=1\xc2\xa0\xe2\x80\xa6',2016-11-29 17:42:10,3,3,803730804249501696
"b'When Justin Trudeau called Fidel Castro, one of the worst dictators a \xe2\x80\x9cremarkable leader,\xe2\x80\x9d what was he thinking? https://www.facebook.com/ronaambrose/videos/10154216745523525/\xc2\xa0\xe2\x80\xa6'",2016-11-29 15:37:01,87,40,803699305420705792
"b'Quand Trudeau a dit que Fidel Castro, l\xe2\x80\x99un des pires dictateurs, \xc3\xa9tait un \xc2\xab leader remarquable \xc2\xbb, \xc3\xa0 quoi pensait-il? https://www.facebook.com/ronaambrose/videos/10154216745768525/\xc2\xa0\xe2\x80\xa6'",2016-11-29 15:36:58,7,5,803699293332836353
b'Thanks for hosting! It was nice to see you @BruceAHeyman and @vshey.https://twitter.com/BruceAHeyman/status/803662126061588484\xc2\xa0\xe2\x80\xa6',2016-11-29 13:22:26,8,0,803665439003963392
"b'More Liberal cash-for-access: ""Trudeau\xe2\x80\x99s lead on legalizing marijuana lobbied during cash-for-access fundraiser"" -http://www.theglobeandmail.com/news/politics/trudeaus-marijuana-czar-lobbied-during-cash-for-access-fundraiser/article33084843/\xc2\xa0\xe2\x80\xa6'",2016-11-29 10:22:17,75,114,803620103342305282
b'Congratulations to retired Colonel George Petrolekas who was given the French National Defence Medal tonight at @franceaucanada.pic.twitter.com/v8GpEBVuKh',2016-11-28 20:53:46,75,35,803416633947590656
b'F\xc3\xa9licitations au colonel \xc3\xa0 la retraite George Petrolekas qui a re\xc3\xa7u la M\xc3\xa9daille de la D\xc3\xa9fense nationale fran\xc3\xa7aise ce soir \xc3\xa0 @franceaucanada.pic.twitter.com/WjAhIKX0tn',2016-11-28 20:51:48,11,4,803416136192839681
b'Always happy to run into @clarahughes at the airport! Great to see you.pic.twitter.com/ASKL15NiUo',2016-11-28 20:23:19,116,14,803408970127966214
b'It\xe2\x80\x99s with immense sadness that we\xe2\x80\x99ve learned today of the death of a Canadian Armed Forces member: https://www.facebook.com/ronaambrose/posts/10154214191293525\xc2\xa0\xe2\x80\xa6',2016-11-28 16:51:32,54,40,803355671030857728
b'C\xe2\x80\x99est avec une immense tristesse que nous avons appris le d\xc3\xa9c\xc3\xa8s d\xe2\x80\x99un membre des Forces arm\xc3\xa9es canadiennes :\xc2\xa0https://www.facebook.com/ronaambrose/posts/10154214191878525\xc2\xa0\xe2\x80\xa6',2016-11-28 16:50:42,3,3,803355461365989376
b'Congrats @REDBLACKS on the win tonight and @calstampeders on a great game. Really enjoyed the @TenorsMusic anthem performance this evening!',2016-11-27 23:44:34,66,14,803097225794441216
"b'Focus on interests of ordinary working Canadians. If voters don\xe2\x80\x99t have faith in our democratic institutions, that\xe2\x80\x99s our fault, not theirs.pic.twitter.com/vZ87XZ5Xcn'",2016-11-26 17:46:51,63,27,802644816102326272
b'Great to speak at #BennettJonesForum yesterday in Lake Louise. Talked about the responsibility we have as elected officials.pic.twitter.com/lPKn8dkHf1',2016-11-26 17:46:43,26,7,802644784846372864
b'D\xc3\xa9fendre les int\xc3\xa9r\xc3\xaats des simples citoyens. Si les \xc3\xa9lecteurs ne croient pas \xc3\xa0 nos institutions d\xc3\xa9mocratiques c\xe2\x80\x99est notre faute pas la leur.pic.twitter.com/NHooxCgZOf',2016-11-26 17:46:38,4,0,802644764009070594
b'Bien de parler au #BennettJonesForum hier \xc3\xa0 Lake Louise. J\xe2\x80\x99ai parl\xc3\xa9 de notre responsabilit\xc3\xa9 en tant que repr\xc3\xa9sentants \xc3\xa9lus.pic.twitter.com/c8JqWtMOq8',2016-11-26 17:46:33,3,0,802644740273565697
"b""My thoughts and prayers are with the people of Cuba who continue to endure Castro's long and oppressive regime: \xe2\x80\x8bhttps://www.facebook.com/ronaambrose/posts/10154208790388525\xc2\xa0\xe2\x80\xa6""",2016-11-26 13:38:36,332,243,802582341319266304
"b'Mes pens\xc3\xa9es et mes pri\xc3\xa8res sont avec la population de Cuba, qui continue \xc3\xa0 subir le long r\xc3\xa9gime oppressif de Castro: https://www.facebook.com/ronaambrose/posts/10154208789113525\xc2\xa0\xe2\x80\xa6'",2016-11-26 13:38:24,74,42,802582292245921792
"b'More debt, taxes, and fewer jobs: Liberal monthly deficit double last year\xe2\x80\x99s on higher spending and lower revenue -http://business.financialpost.com/news/economy/ottawas-monthly-deficit-double-last-years-on-higher-spending-and-lower-revenue\xc2\xa0\xe2\x80\xa6'",2016-11-25 14:37:55,105,133,802234884454490112
"b'Thinking of our friends in Israel today. Good news that some are being allowed to return home, though scary that fires continue to burn.https://twitter.com/IDFSpokesperson/status/801870346408304641\xc2\xa0\xe2\x80\xa6'",2016-11-25 11:07:01,44,28,802181805990252545
b'#20MinutesOfAction4Changepic.twitter.com/6TW7955SP3',2016-11-25 10:20:00,7,3,802169977855840257
b'#20MinutesOfAction4Changepic.twitter.com/wI8nmJGqGD',2016-11-25 10:20:00,13,21,802169977830711296
b'#20MinutesOfAction4Changepic.twitter.com/7JKRZNXEeG',2016-11-25 10:15:01,6,1,802168720583847938
b'#20MinutesOfAction4Changepic.twitter.com/IIkGE3p475',2016-11-25 10:15:01,18,27,802168720235839488
b'#20MinutesOfAction4Changepic.twitter.com/0rnwULMtb7',2016-11-25 10:10:00,6,3,802167461227302912
b'#20MinutesOfAction4Changepic.twitter.com/iLPUjhahEh',2016-11-25 10:10:00,14,16,802167461189562370
"b'Take a moment today, and every day, to help those around you who might need it. End violence against women. #20MinutesOfAction4Changepic.twitter.com/flfuUODQix'",2016-11-25 10:06:02,271,163,802166459375853568
b'Prenez un moment aujourd\xe2\x80\x99hui pour aider celles qui pourraient en avoir besoin. Fin \xc3\xa0 la violence envers les femmes #20MinutesOfAction4Changepic.twitter.com/9HWErvGYV5',2016-11-25 10:05:05,14,5,802166222351536128
b'#20MinutesOfAction4Changepic.twitter.com/aQeq5OVOZb',2016-11-25 10:01:01,5,0,802165197058281473
b'#20MinutesOfAction4Changepic.twitter.com/9o1MiU4Ene',2016-11-25 10:01:01,7,1,802165196898889729
b'#20MinutesOfAction4Changepic.twitter.com/CeNGGScYwN',2016-11-25 10:00:00,7,2,802164943814414336
b'You\xe2\x80\x99re right and @CPC_HQ is fighting for you Nadia!https://twitter.com/NadiaMuradBasee/status/801725534103183360\xc2\xa0\xe2\x80\xa6',2016-11-24 10:31:09,19,6,801810392997564418
b'Yesterday Justin Trudeau admitted that he was discussing government business at Liberal cash-for-access fundraisers: https://www.facebook.com/ronaambrose/videos/10154201347368525/\xc2\xa0\xe2\x80\xa6',2016-11-23 21:09:00,71,65,801608528045555713
"b""It's been a month since HoC unanimously agreed to help Yazidi women and girls, but LPC is only going to help 50? https://www.facebook.com/ronaambrose/videos/10154201369938525/\xc2\xa0\xe2\x80\xa6""",2016-11-23 20:33:01,34,54,801599469422788610
b'Great to have breakfast with some of the folks from @HeartlandOnCBC. Thanks for stopping by!pic.twitter.com/3ZxkC6tPPp',2016-11-23 19:23:12,168,37,801581900326387712
"b""Super petit d\xc3\xa9jeuner avec des gens de @HeartlandOnCBC. Merci d'\xc3\xaatre pass\xc3\xa9s!pic.twitter.com/EZBlRLzQCe""",2016-11-23 19:23:07,5,1,801581881556930561
b'I want to know if Justin Trudeau understands comments like his make it harder for women to come forward when they are sexually assaulted?pic.twitter.com/GY1JmSKNbK',2016-11-23 15:27:01,235,223,801522461510631424
b'Je veux savoir si Trudeau comprend qu\xe2\x80\x99avec de tels propos il est plus difficile pour les filles de d\xc3\xa9noncer les agressions sexuelles.pic.twitter.com/32wd8B9p1j',2016-11-23 15:26:23,13,11,801522303255199744
"b'Great to have @OrphanBlack & @HWYThruHell on Parliament Hill to celebrate and honour Canadian actors, producers and television shows!pic.twitter.com/5gzC7tsNwm'",2016-11-22 22:00:51,22,1,801259188018180096
"b""Super d'avoir @OrphanBlack & @HWYThruHell sur la Colline pour c\xc3\xa9l\xc3\xa9brer et honorer les acteurs, producteurs et \xc3\xa9missions t\xc3\xa9l\xc3\xa9 du Canada!pic.twitter.com/IeWOoBnrBV""",2016-11-22 22:00:23,6,0,801259070422482945
b'Great to meet with @MHCC_ and @LouiseBradleyMH today! Thanks for all the fantastic work that you do for the #mentalhealth of Canadians.pic.twitter.com/v2W2bAz4ES',2016-11-22 21:36:03,17,7,801252946524549121
b'Super de rencontrer la @CSMC et @LouiseBradleyMH! Merci pour le fantastique travail que vous faites pour la #sant\xc3\xa9mentale des Canadiens.pic.twitter.com/o6hzWULh75',2016-11-22 21:35:58,4,1,801252926543036416
b'Rencontre avec de jeunes d\xc3\xa9fenseurs d\xe2\x80\x99une cure pour le diab\xc3\xa8te juv\xc3\xa9nile. Merci pour la Journ\xc3\xa9e des enfants pour la gu\xc3\xa9rison! @JDRF_Canadapic.twitter.com/58narPQEpR',2016-11-22 21:30:16,8,2,801251492082503680
b'Great to meet young advocates fighting for a cure to juvenile diabetes. Thanks for stopping by on Kids for a Cure Lobby Day! @JDRF_Canadapic.twitter.com/Bp0ZZqKxGz',2016-11-22 21:28:56,42,11,801251156454416384
b'Great to join Canada-Israel Parliamentary Friendship group to thank @IsraelinCanada Ambassador Rafael Barak for his service as he retires.pic.twitter.com/D11UFmvQIS',2016-11-22 21:24:04,34,12,801249931990364160
b'Bien de me joindre au groupe d\xe2\x80\x99amiti\xc3\xa9 parlementaire Canada-Isra\xc3\xabl pour remercier l\xe2\x80\x99ambassadeur @IsraelinCanada Barak pour ses services.pic.twitter.com/o11JuRhJoD',2016-11-22 21:24:00,9,2,801249911278858240
"b""Billionaires with gov\xe2\x80\x99t business paid $1500 for exclusive access to the PM. This doesn't pass the ethics smell test. https://www.facebook.com/ronaambrose/videos/10154198866743525/\xc2\xa0\xe2\x80\xa6""",2016-11-22 21:17:00,89,72,801248153341075456
b'Justin Trudeau is making a political decision about what jets to buy our military. Let the military decide. https://www.facebook.com/ronaambrose/videos/10154198875893525/\xc2\xa0\xe2\x80\xa6',2016-11-22 20:30:02,95,46,801236330130771968
b'Appalled by Justin Trudeau\xe2\x80\x99s answer today - showed more concern for judges than a sexually assaulted 15-yr-old girl: https://www.facebook.com/ronaambrose/videos/10154198863463525/\xc2\xa0\xe2\x80\xa6',2016-11-22 16:18:53,125,148,801173127933923328
"b'Still breaking his own rules: ""Trudeau attended cash-for-access fundraiser with Chinese billionaires"" - http://www.theglobeandmail.com//news/politics/trudeau-attended-cash-for-access-fundraiser-with-chinese-billionaires/article32971362/?cmpid=rss1&click=sf_globe\xc2\xa0\xe2\x80\xa6pic.twitter.com/EGCrhEGc8j'",2016-11-22 09:17:28,279,376,801067076832153600
"b""Good luck to #YEG's 8 year old @littlechefmya! She's in @MarilynDenisCTV's Little Chef contest. Vote for her here:http://www.marilyn.ca/littlechef?vid=987788\xc2\xa0\xe2\x80\xa6""",2016-11-21 17:52:45,3,4,800834361776107520
"b'General Vance, @jacqui_oneill, @BayanRahman and I spoke at @HFXforum on the importance of including women in military, politics and securitypic.twitter.com/Lf3OOEgOAs'",2016-11-20 19:08:40,36,14,800491077916655616
"b'G\xc3\xa9n. Vance, @jacqui_oneill, @BayanRahman et moi avons parl\xc3\xa9 au @HFXforum des femmes dans la vie militaire, la politique et la s\xc3\xa9curit\xc3\xa9.pic.twitter.com/YsXM4JBulB'",2016-11-20 19:08:35,6,3,800491059943903232
b'It was really nice to meet you today @Drlobsangsangay!pic.twitter.com/bzKm2daWjn',2016-11-20 18:43:58,26,9,800484863572905988
b'Formidable de vous rencontrer aujourd\xe2\x80\x99hui @Drlobsangsangay!pic.twitter.com/VnVpzbRuoA',2016-11-20 18:43:53,6,1,800484843759042560
"b'Hi @SenJohnMcCain! Thanks for taking time to talk about Keystone, NAFTA, & the enduring relationship between our two great nations #HISF2016pic.twitter.com/nKFO8vOCp5'",2016-11-20 15:37:06,165,58,800437835832631296
"b'Bonjour @SenJohnMcCain! Merci de prendre le temps de parler de Keystone, ALENA & relations durables entre nos deux grands pays #HISF2016pic.twitter.com/ImyVq1qf3T'",2016-11-20 15:36:56,13,7,800437794632069122
"b""Thanks Pres @KolindaGK for chatting about NATO's importance to Canada/Croatia. Inspired by your leadership as a woman & President! #HISF2016pic.twitter.com/P94zRTLZn1""",2016-11-20 15:20:04,20,4,800433549576994817
